日期,市場,產品,上價,中價,下價,平均價(元/公斤),交易量(公斤)
2015/9/8,台北二,芒果 愛文,221.3 ,135.4 ,40.9 ,133.7 ,364 
2015/9/9,台北二,芒果 愛文,201.0 ,90.0 ,24.4 ,99.1 ,528 
2015/9/10,台北二,芒果 愛文,213.3 ,133.3 ,40.0 ,130.7 ,90 
2015/9/11,台北二,芒果 愛文,215.6 ,178.2 ,100.9 ,170.2 ,162 
2015/9/12,台北二,芒果 愛文,214.5 ,146.8 ,17.0 ,134.4 ,166 
2015/9/13,台北二,芒果 愛文,209.2 ,139.5 ,40.0 ,133.5 ,246 
2015/9/15,台北二,芒果 愛文,215.0 ,174.3 ,124.3 ,172.4 ,210 
2015/9/16,台北二,芒果 愛文,201.8 ,163.3 ,74.3 ,153.2 ,168 
2015/9/17,台北二,芒果 愛文,202.6 ,137.0 ,30.0 ,128.7 ,234 
2015/9/18,台北二,芒果 愛文,210.0 ,166.0 ,131.7 ,167.9 ,174 
2015/9/19,台北二,芒果 愛文,205.1 ,172.2 ,134.6 ,171.3 ,234 
2015/9/20,台北二,芒果 愛文,200.0 ,160.9 ,86.7 ,153.9 ,260 
2015/9/22,台北二,芒果 愛文,190.9 ,158.5 ,129.1 ,159.1 ,330 
2015/9/23,台北二,芒果 愛文,190.0 ,160.4 ,127.4 ,159.7 ,306 
2015/9/25,台北二,芒果 愛文,177.1 ,154.5 ,112.9 ,150.7 ,168 
2015/9/26,台北二,芒果 愛文,50.0 ,50.0 ,50.0 ,50.0 ,18 
2015/9/30,台北二,芒果 愛文,200.0 ,180.8 ,145.0 ,177.5 ,60 
2016/4/1,台北二,芒果 愛文,75.0 ,75.0 ,75.0 ,75.0 ,18 
2016/4/3,台北二,芒果 愛文,101.3 ,81.3 ,80.0 ,85.0 ,48 
2016/4/6,台北二,芒果 愛文,177.5 ,112.8 ,46.3 ,112.4 ,625 
2016/4/7,台北二,芒果 愛文,180.8 ,94.6 ,48.1 ,102.5 ,216 
2016/4/8,台北二,芒果 愛文,173.8 ,74.8 ,58.7 ,91.3 ,368 
2016/4/9,台北二,芒果 愛文,195.0 ,92.0 ,45.6 ,103.3 ,239 
2016/4/10,台北二,芒果 愛文,210.7 ,63.7 ,52.8 ,90.9 ,174 
2016/4/12,台北二,芒果 愛文,145.4 ,69.9 ,45.4 ,80.1 ,626 
2016/4/13,台北二,芒果 愛文,180.4 ,74.4 ,31.7 ,87.1 ,144 
2016/4/14,台北二,芒果 愛文,150.7 ,80.8 ,32.8 ,85.2 ,848 
2016/4/15,台北二,芒果 愛文,132.1 ,86.4 ,32.0 ,84.7 ,348 
2016/4/16,台北二,芒果 愛文,155.2 ,81.9 ,32.4 ,86.7 ,230 
2016/4/17,台北二,芒果 愛文,144.5 ,81.4 ,43.2 ,86.4 ,768 
2016/4/19,台北二,芒果 愛文,157.3 ,85.9 ,40.4 ,91.1 ,"1,423 "
2016/4/20,台北二,芒果 愛文,127.0 ,70.7 ,37.2 ,75.2 ,875 
2016/4/21,台北二,芒果 愛文,142.9 ,66.1 ,27.9 ,73.8 ,"1,238 "
2016/4/22,台北二,芒果 愛文,144.2 ,96.0 ,48.6 ,96.1 ,"1,008 "
2016/4/23,台北二,芒果 愛文,165.2 ,106.5 ,46.8 ,106.3 ,"1,118 "
2016/4/24,台北二,芒果 愛文,139.6 ,91.4 ,34.8 ,89.7 ,"1,227 "
2016/4/26,台北二,芒果 愛文,161.4 ,97.7 ,49.5 ,100.8 ,"2,751 "
2016/4/27,台北二,芒果 愛文,166.5 ,95.4 ,46.0 ,99.7 ,"1,554 "
2016/4/28,台北二,芒果 愛文,171.9 ,82.2 ,35.4 ,90.8 ,"1,593 "
2016/4/29,台北二,芒果 愛文,193.1 ,105.9 ,47.2 ,111.6 ,919 
2016/4/30,台北二,芒果 愛文,193.0 ,86.0 ,36.4 ,97.5 ,"2,294 "
2016/5/1,台北二,芒果 愛文,205.9 ,90.5 ,36.2 ,102.7 ,"1,269 "
2016/5/3,台北二,芒果 愛文,187.3 ,101.2 ,38.9 ,106.0 ,"4,648 "
2016/5/4,台北二,芒果 愛文,185.9 ,106.4 ,36.8 ,108.4 ,"1,781 "
2016/5/5,台北二,芒果 愛文,213.4 ,119.2 ,59.4 ,126.1 ,"2,554 "
2016/5/6,台北二,芒果 愛文,201.7 ,122.2 ,59.3 ,125.5 ,"6,018 "
2016/5/7,台北二,芒果 愛文,206.4 ,126.3 ,53.7 ,127.8 ,"6,983 "
2016/5/8,台北二,芒果 愛文,188.5 ,125.8 ,55.3 ,124.2 ,"7,380 "
2016/5/10,台北二,芒果 愛文,180.3 ,113.1 ,50.5 ,114.0 ,"6,295 "
2016/5/11,台北二,芒果 愛文,180.2 ,104.1 ,48.6 ,108.2 ,"4,488 "
2016/5/12,台北二,芒果 愛文,182.6 ,106.3 ,54.9 ,111.3 ,"3,854 "
2016/5/13,台北二,芒果 愛文,194.3 ,119.1 ,54.4 ,121.2 ,"3,493 "
2016/5/14,台北二,芒果 愛文,209.1 ,129.9 ,64.4 ,132.6 ,"4,366 "
2016/5/15,台北二,芒果 愛文,188.2 ,124.8 ,62.5 ,125.0 ,"8,040 "
2016/5/17,台北二,芒果 愛文,161.6 ,101.4 ,54.7 ,104.1 ,"13,796 "
2016/5/18,台北二,芒果 愛文,160.0 ,102.0 ,57.9 ,104.7 ,"8,294 "
2016/5/19,台北二,芒果 愛文,171.5 ,105.2 ,62.1 ,109.8 ,"6,886 "
2016/5/20,台北二,芒果 愛文,178.6 ,120.5 ,62.4 ,120.5 ,"10,303 "
2016/5/21,台北二,芒果 愛文,179.6 ,117.8 ,62.8 ,119.1 ,"7,897 "
2016/5/22,台北二,芒果 愛文,156.8 ,104.0 ,62.4 ,106.3 ,"9,493 "
2016/5/24,台北二,芒果 愛文,149.9 ,90.3 ,55.6 ,95.3 ,"11,907 "
2016/5/25,台北二,芒果 愛文,162.7 ,93.9 ,58.9 ,100.7 ,"5,873 "
2016/5/26,台北二,芒果 愛文,157.0 ,84.9 ,47.2 ,91.8 ,"8,173 "
2016/5/27,台北二,芒果 愛文,155.4 ,99.4 ,44.9 ,99.7 ,"10,521 "
2016/5/28,台北二,芒果 愛文,143.4 ,87.3 ,50.9 ,91.3 ,"13,571 "
2016/5/29,台北二,芒果 愛文,136.1 ,76.6 ,35.6 ,80.3 ,"12,974 "
2016/5/31,台北二,芒果 愛文,134.9 ,78.3 ,39.7 ,81.9 ,"17,393 "
2016/6/1,台北二,芒果 愛文,150.1 ,78.9 ,44.1 ,86.2 ,"8,992 "
2016/6/2,台北二,芒果 愛文,157.3 ,98.6 ,53.5 ,101.3 ,"8,549 "
2016/6/3,台北二,芒果 愛文,172.1 ,101.3 ,49.3 ,105.0 ,"9,578 "
2016/6/4,台北二,芒果 愛文,205.5 ,120.4 ,55.1 ,124.4 ,"10,698 "
2016/6/5,台北二,芒果 愛文,215.0 ,131.7 ,60.5 ,134.2 ,"11,852 "
2016/6/7,台北二,芒果 愛文,196.0 ,110.4 ,51.2 ,115.7 ,"19,891 "
2016/6/8,台北二,芒果 愛文,218.1 ,110.3 ,52.7 ,120.4 ,"10,640 "
2016/6/9,台北二,芒果 愛文,217.8 ,125.5 ,63.0 ,131.5 ,"13,670 "
2016/6/12,台北二,芒果 愛文,171.2 ,86.4 ,30.5 ,92.2 ,"15,081 "
2016/6/14,台北二,芒果 愛文,178.3 ,102.6 ,51.8 ,107.6 ,"9,601 "
2016/6/15,台北二,芒果 愛文,166.6 ,94.3 ,43.0 ,98.5 ,"6,919 "
2016/6/16,台北二,芒果 愛文,167.1 ,90.2 ,44.4 ,96.4 ,"13,234 "
2016/6/17,台北二,芒果 愛文,152.9 ,95.2 ,50.1 ,97.7 ,"16,301 "
2016/6/18,台北二,芒果 愛文,146.9 ,79.5 ,37.9 ,84.6 ,"18,459 "
2016/6/19,台北二,芒果 愛文,140.3 ,80.4 ,43.4 ,85.0 ,"18,213 "
2016/6/21,台北二,芒果 愛文,124.4 ,68.4 ,38.3 ,73.6 ,"23,778 "
2016/6/22,台北二,芒果 愛文,129.4 ,70.0 ,37.5 ,75.4 ,"11,688 "
2016/6/23,台北二,芒果 愛文,127.3 ,70.1 ,38.2 ,75.2 ,"12,723 "
2016/6/24,台北二,芒果 愛文,125.9 ,67.8 ,38.1 ,73.5 ,"10,468 "
2016/6/25,台北二,芒果 愛文,121.5 ,68.6 ,42.6 ,74.0 ,"13,119 "
2016/6/26,台北二,芒果 愛文,122.9 ,66.9 ,39.9 ,72.7 ,"12,495 "
2016/6/28,台北二,芒果 愛文,128.8 ,76.8 ,47.9 ,81.4 ,"14,317 "
2016/6/29,台北二,芒果 愛文,130.7 ,80.8 ,51.0 ,84.8 ,"8,776 "
2016/6/30,台北二,芒果 愛文,125.5 ,82.5 ,53.9 ,85.4 ,"11,268 "
2016/7/1,台北二,芒果 愛文,139.8 ,84.3 ,52.4 ,89.0 ,"8,757 "
2016/7/2,台北二,芒果 愛文,148.6 ,96.8 ,59.3 ,99.6 ,"10,082 "
2016/7/3,台北二,芒果 愛文,146.1 ,98.1 ,62.2 ,100.5 ,"10,583 "
2016/7/5,台北二,芒果 愛文,156.9 ,102.1 ,64.5 ,105.6 ,"13,400 "
2016/7/6,台北二,芒果 愛文,159.8 ,111.7 ,67.8 ,112.5 ,"8,458 "
2016/7/7,台北二,芒果 愛文,170.9 ,114.8 ,75.7 ,118.2 ,"8,945 "
2016/7/8,台北二,芒果 愛文,155.2 ,108.9 ,63.3 ,109.0 ,"13,397 "
2016/7/9,台北二,芒果 愛文,170.7 ,109.2 ,77.9 ,115.2 ,"9,477 "
2016/7/10,台北二,芒果 愛文,126.3 ,84.6 ,58.7 ,87.7 ,"15,610 "
2016/7/12,台北二,芒果 愛文,107.5 ,72.6 ,48.1 ,74.7 ,"23,902 "
2016/7/13,台北二,芒果 愛文,99.7 ,69.2 ,45.5 ,70.5 ,"13,475 "
2016/7/14,台北二,芒果 愛文,92.1 ,61.4 ,35.6 ,62.4 ,"14,162 "
2016/7/15,台北二,芒果 愛文,113.7 ,77.9 ,49.9 ,79.5 ,"12,500 "
2016/7/16,台北二,芒果 愛文,130.9 ,85.5 ,50.0 ,87.5 ,"13,766 "
2016/7/17,台北二,芒果 愛文,135.0 ,87.4 ,41.4 ,87.7 ,"13,402 "
2016/7/19,台北二,芒果 愛文,142.0 ,94.6 ,59.5 ,97.0 ,"11,351 "
2016/7/20,台北二,芒果 愛文,175.2 ,114.3 ,76.0 ,118.8 ,"4,492 "
2016/7/21,台北二,芒果 愛文,188.8 ,123.6 ,80.9 ,128.1 ,"4,290 "
2016/7/22,台北二,芒果 愛文,188.1 ,130.5 ,88.7 ,133.6 ,"4,553 "
2016/7/23,台北二,芒果 愛文,196.7 ,139.9 ,89.1 ,141.1 ,"5,428 "
2016/7/24,台北二,芒果 愛文,192.1 ,133.3 ,92.2 ,136.9 ,"4,813 "
2016/7/26,台北二,芒果 愛文,172.6 ,123.7 ,88.6 ,126.5 ,"10,133 "
2016/7/27,台北二,芒果 愛文,173.0 ,127.8 ,80.3 ,127.3 ,"6,505 "
2016/7/28,台北二,芒果 愛文,166.5 ,122.7 ,85.8 ,124.1 ,"8,214 "
2016/7/29,台北二,芒果 愛文,165.9 ,118.1 ,79.3 ,119.9 ,"6,912 "
2016/7/30,台北二,芒果 愛文,170.4 ,113.0 ,70.5 ,116.0 ,"9,325 "
2016/7/31,台北二,芒果 愛文,164.6 ,107.4 ,69.4 ,111.2 ,"12,191 "
2016/8/2,台北二,芒果 愛文,152.6 ,96.5 ,60.4 ,100.5 ,"22,442 "
2016/8/3,台北二,芒果 愛文,149.1 ,89.4 ,60.0 ,95.4 ,"14,001 "
2016/8/4,台北二,芒果 愛文,138.7 ,87.0 ,43.6 ,88.7 ,"14,017 "
2016/8/5,台北二,芒果 愛文,151.9 ,90.1 ,55.2 ,95.5 ,"8,189 "
2016/8/6,台北二,芒果 愛文,153.3 ,96.2 ,58.3 ,100.1 ,"9,467 "
2016/8/7,台北二,芒果 愛文,146.1 ,89.0 ,56.0 ,93.8 ,"8,742 "
2016/8/9,台北二,芒果 愛文,153.7 ,90.8 ,52.5 ,95.8 ,"11,553 "
2016/8/10,台北二,芒果 愛文,157.4 ,87.2 ,55.0 ,94.8 ,"5,768 "
2016/8/11,台北二,芒果 愛文,143.2 ,77.2 ,47.7 ,84.5 ,"7,090 "
2016/8/12,台北二,芒果 愛文,164.7 ,92.6 ,54.2 ,99.3 ,"5,843 "
2016/8/13,台北二,芒果 愛文,149.0 ,81.9 ,55.0 ,90.0 ,"9,541 "
2016/8/14,台北二,芒果 愛文,159.3 ,91.9 ,55.9 ,98.2 ,"10,785 "
2016/8/16,台北二,芒果 愛文,165.3 ,107.0 ,58.8 ,109.0 ,"14,054 "
2016/8/17,台北二,芒果 愛文,154.7 ,105.1 ,58.7 ,105.8 ,"10,941 "
2016/8/20,台北二,芒果 愛文,176.1 ,107.8 ,62.8 ,112.5 ,"8,387 "
2016/8/21,台北二,芒果 愛文,177.9 ,96.8 ,60.9 ,105.8 ,"5,998 "
2016/8/23,台北二,芒果 愛文,170.4 ,89.8 ,60.4 ,100.0 ,"8,892 "
2016/8/24,台北二,芒果 愛文,165.0 ,82.4 ,45.7 ,91.6 ,"3,401 "
2016/8/25,台北二,芒果 愛文,187.4 ,107.6 ,66.8 ,115.4 ,"2,874 "
2016/8/26,台北二,芒果 愛文,206.7 ,111.9 ,60.6 ,120.6 ,"1,426 "
2016/8/27,台北二,芒果 愛文,202.9 ,115.4 ,61.4 ,122.1 ,"2,546 "
2016/8/28,台北二,芒果 愛文,266.5 ,138.5 ,79.8 ,152.3 ,"1,074 "
2016/8/30,台北二,芒果 愛文,320.9 ,187.8 ,90.2 ,194.9 ,820 
2016/8/31,台北二,芒果 愛文,335.1 ,152.7 ,70.1 ,172.7 ,"1,013 "
2016/9/1,台北二,芒果 愛文,321.0 ,129.2 ,69.1 ,155.5 ,714 
2016/9/2,台北二,芒果 愛文,466.2 ,331.0 ,151.2 ,322.1 ,204 
2016/9/3,台北二,芒果 愛文,451.8 ,246.1 ,88.8 ,255.8 ,510 
2016/9/4,台北二,芒果 愛文,439.8 ,285.7 ,190.3 ,297.4 ,696 
2016/9/6,台北二,芒果 愛文,334.0 ,194.1 ,75.4 ,198.3 ,724 
2016/9/7,台北二,芒果 愛文,306.7 ,210.6 ,148.3 ,217.3 ,90 
2016/9/8,台北二,芒果 愛文,364.7 ,241.5 ,98.3 ,237.5 ,307 
2016/9/9,台北二,芒果 愛文,384.4 ,246.5 ,68.0 ,238.4 ,227 
2016/9/10,台北二,芒果 愛文,366.2 ,227.9 ,66.9 ,223.4 ,182 
2016/9/11,台北二,芒果 愛文,365.9 ,267.8 ,128.5 ,259.6 ,204 
2016/9/13,台北二,芒果 愛文,362.3 ,245.9 ,75.7 ,235.1 ,438 
2016/9/14,台北二,芒果 愛文,384.3 ,277.2 ,107.9 ,264.8 ,201 
2016/9/15,台北二,芒果 愛文,370.4 ,185.1 ,62.1 ,197.6 ,328 
2016/9/18,台北二,芒果 愛文,368.6 ,245.7 ,132.9 ,247.7 ,210 
2016/9/20,台北二,芒果 愛文,406.1 ,287.6 ,138.7 ,281.5 ,138 
2016/9/21,台北二,芒果 愛文,383.3 ,279.4 ,140.0 ,272.3 ,90 
2016/9/22,台北二,芒果 愛文,428.2 ,241.4 ,143.2 ,259.1 ,102 
2016/9/23,台北二,芒果 愛文,394.6 ,273.6 ,136.8 ,270.5 ,66 
2016/9/24,台北二,芒果 愛文,391.1 ,299.3 ,138.9 ,285.6 ,54 
2016/9/25,台北二,芒果 愛文,416.7 ,369.4 ,183.3 ,341.7 ,36 
2016/9/27,台北二,芒果 愛文,646.4 ,361.2 ,157.5 ,377.5 ,84 
2016/9/28,台北二,芒果 愛文,110.0 ,110.0 ,110.0 ,110.0 ,32 
2016/9/29,台北二,芒果 愛文,450.0 ,298.3 ,145.0 ,298.0 ,30 
2016/9/30,台北二,芒果 愛文,100.0 ,100.0 ,100.0 ,100.0 ,36 
2017/4/1,台北二,芒果 愛文,200.3 ,91.7 ,56.2 ,106.3 ,154 
2017/4/2,台北二,芒果 愛文,264.7 ,176.3 ,109.2 ,180.6 ,36 
2017/4/3,台北二,芒果 愛文,240.0 ,210.0 ,180.0 ,210.0 ,10 
2017/4/6,台北二,芒果 愛文,368.8 ,159.8 ,70.3 ,183.7 ,93 
2017/4/7,台北二,芒果 愛文,361.4 ,285.7 ,185.0 ,280.7 ,35 
2017/4/8,台北二,芒果 愛文,150.0 ,128.8 ,82.5 ,123.8 ,40 
2017/4/9,台北二,芒果 愛文,239.2 ,171.3 ,114.2 ,173.4 ,136 
2017/4/11,台北二,芒果 愛文,198.4 ,86.2 ,49.5 ,101.3 ,739 
2017/4/12,台北二,芒果 愛文,173.0 ,102.8 ,58.0 ,107.9 ,422 
2017/4/13,台北二,芒果 愛文,181.7 ,127.9 ,67.9 ,126.7 ,72 
2017/4/14,台北二,芒果 愛文,248.2 ,107.1 ,60.6 ,126.0 ,358 
2017/4/15,台北二,芒果 愛文,214.0 ,151.1 ,105.0 ,154.4 ,318 
2017/4/16,台北二,芒果 愛文,233.8 ,131.4 ,64.6 ,138.5 ,279 
2017/4/18,台北二,芒果 愛文,286.3 ,160.9 ,68.5 ,167.5 ,679 
2017/4/19,台北二,芒果 愛文,221.6 ,133.0 ,58.6 ,135.8 ,772 
2017/4/20,台北二,芒果 愛文,266.2 ,160.9 ,75.2 ,164.8 ,516 
2017/4/21,台北二,芒果 愛文,197.9 ,107.3 ,56.4 ,115.2 ,641 
2017/4/22,台北二,芒果 愛文,213.2 ,137.4 ,66.6 ,138.4 ,"1,131 "
2017/4/23,台北二,芒果 愛文,205.3 ,126.4 ,65.3 ,130.0 ,"1,606 "
2017/4/25,台北二,芒果 愛文,218.1 ,131.9 ,58.1 ,134.4 ,"3,007 "
2017/4/26,台北二,芒果 愛文,223.3 ,161.2 ,97.5 ,160.9 ,"1,962 "
2017/4/27,台北二,芒果 愛文,193.4 ,141.3 ,73.4 ,138.1 ,"1,990 "
2017/4/28,台北二,芒果 愛文,222.1 ,145.2 ,68.4 ,145.2 ,"2,342 "
2017/4/29,台北二,芒果 愛文,204.5 ,129.7 ,65.4 ,131.8 ,"2,874 "
2017/4/30,台北二,芒果 愛文,205.0 ,122.3 ,60.1 ,126.4 ,"3,208 "
2017/5/2,台北二,芒果 愛文,183.0 ,99.9 ,56.0 ,107.7 ,"7,176 "
2017/5/3,台北二,芒果 愛文,182.3 ,98.1 ,54.1 ,106.1 ,"4,237 "
2017/5/4,台北二,芒果 愛文,178.2 ,97.6 ,53.3 ,104.8 ,"3,752 "
2017/5/5,台北二,芒果 愛文,185.3 ,92.4 ,50.7 ,102.6 ,"3,873 "
2017/5/6,台北二,芒果 愛文,204.3 ,106.0 ,52.4 ,115.0 ,"3,946 "
2017/5/7,台北二,芒果 愛文,186.7 ,100.4 ,49.3 ,107.4 ,"4,562 "
2017/5/9,台北二,芒果 愛文,210.0 ,117.0 ,44.9 ,121.2 ,"7,953 "
2017/5/10,台北二,芒果 愛文,204.4 ,113.7 ,62.3 ,121.6 ,"4,359 "
2017/5/11,台北二,芒果 愛文,193.6 ,112.0 ,60.5 ,118.0 ,"5,872 "
2017/5/12,台北二,芒果 愛文,202.2 ,110.0 ,58.0 ,118.1 ,"4,854 "
2017/5/13,台北二,芒果 愛文,204.0 ,117.7 ,59.2 ,123.3 ,"5,266 "
2017/5/14,台北二,芒果 愛文,202.3 ,104.0 ,52.7 ,113.4 ,"6,087 "
2017/5/16,台北二,芒果 愛文,202.1 ,101.6 ,50.8 ,111.5 ,"9,036 "
2017/5/17,台北二,芒果 愛文,184.0 ,96.6 ,45.7 ,103.9 ,"7,807 "
2017/5/18,台北二,芒果 愛文,180.0 ,108.6 ,63.9 ,113.9 ,"5,610 "
2017/5/19,台北二,芒果 愛文,180.6 ,92.1 ,39.7 ,99.3 ,"8,531 "
2017/5/20,台北二,芒果 愛文,185.1 ,101.2 ,49.3 ,107.6 ,"9,405 "
2017/5/21,台北二,芒果 愛文,190.1 ,96.8 ,46.2 ,105.4 ,"11,455 "
2017/5/23,台北二,芒果 愛文,163.1 ,87.3 ,46.6 ,94.3 ,"24,685 "
2017/5/24,台北二,芒果 愛文,172.5 ,86.5 ,41.2 ,94.6 ,"19,309 "
2017/5/25,台北二,芒果 愛文,182.3 ,100.0 ,50.0 ,106.5 ,"14,478 "
2017/5/26,台北二,芒果 愛文,169.4 ,90.9 ,49.3 ,98.3 ,"15,457 "
2017/5/27,台北二,芒果 愛文,176.8 ,91.7 ,44.8 ,99.3 ,"12,034 "
2017/5/28,台北二,芒果 愛文,169.9 ,84.2 ,33.7 ,91.2 ,"13,550 "
2017/5/29,台北二,芒果 愛文,179.1 ,94.2 ,42.8 ,100.9 ,"11,955 "
2017/5/30,台北二,芒果 愛文,168.6 ,89.2 ,35.8 ,94.4 ,"12,846 "
2017/6/2,台北二,芒果 愛文,138.1 ,71.3 ,33.9 ,77.2 ,"25,494 "
2017/6/3,台北二,芒果 愛文,149.0 ,75.6 ,38.0 ,82.8 ,"14,385 "
2017/6/4,台北二,芒果 愛文,129.3 ,58.2 ,19.6 ,64.7 ,"17,068 "
2017/6/6,台北二,芒果 愛文,150.5 ,75.4 ,36.1 ,82.5 ,"19,302 "
2017/6/7,台北二,芒果 愛文,154.8 ,91.5 ,35.2 ,92.9 ,"12,824 "
2017/6/8,台北二,芒果 愛文,157.8 ,87.4 ,40.0 ,92.0 ,"18,910 "
2017/6/9,台北二,芒果 愛文,139.9 ,71.5 ,30.0 ,76.8 ,"20,152 "
2017/6/10,台北二,芒果 愛文,137.4 ,74.2 ,37.1 ,79.4 ,"19,398 "
2017/6/11,台北二,芒果 愛文,125.2 ,64.6 ,32.9 ,70.4 ,"20,472 "
2017/6/13,台北二,芒果 愛文,104.4 ,59.7 ,32.7 ,63.2 ,"27,279 "
2017/6/14,台北二,芒果 愛文,97.9 ,56.6 ,25.0 ,58.5 ,"20,386 "
2017/6/15,台北二,芒果 愛文,87.7 ,48.5 ,22.5 ,51.1 ,"19,070 "
2017/6/16,台北二,芒果 愛文,104.8 ,52.1 ,21.2 ,56.5 ,"16,320 "
2017/6/17,台北二,芒果 愛文,121.8 ,63.8 ,25.4 ,67.7 ,"14,785 "
2017/6/18,台北二,芒果 愛文,111.5 ,61.0 ,29.9 ,64.9 ,"21,937 "
2017/6/20,台北二,芒果 愛文,109.2 ,59.7 ,30.7 ,63.8 ,"29,521 "
2017/6/21,台北二,芒果 愛文,103.1 ,58.8 ,32.4 ,62.4 ,"30,425 "
2017/6/22,台北二,芒果 愛文,93.8 ,56.6 ,30.2 ,58.8 ,"34,986 "
2017/6/23,台北二,芒果 愛文,91.1 ,54.9 ,29.3 ,57.0 ,"44,755 "
2017/6/24,台北二,芒果 愛文,83.0 ,50.3 ,27.7 ,52.3 ,"47,784 "
2017/6/25,台北二,芒果 愛文,75.3 ,47.3 ,25.2 ,48.5 ,"46,986 "
2017/6/27,台北二,芒果 愛文,65.8 ,39.6 ,23.6 ,41.7 ,"56,855 "
2017/6/28,台北二,芒果 愛文,62.3 ,38.3 ,24.9 ,40.4 ,"35,368 "
2017/6/29,台北二,芒果 愛文,65.0 ,40.7 ,24.4 ,42.3 ,"25,834 "
2017/6/30,台北二,芒果 愛文,67.8 ,44.9 ,28.8 ,46.3 ,"29,191 "
2017/7/1,台北二,芒果 愛文,76.4 ,48.5 ,27.6 ,49.9 ,"24,182 "
2017/7/2,台北二,芒果 愛文,73.7 ,48.8 ,31.1 ,50.2 ,"30,566 "
2017/7/4,台北二,芒果 愛文,62.4 ,41.7 ,27.1 ,43.0 ,"61,074 "
2017/7/5,台北二,芒果 愛文,62.3 ,40.2 ,27.7 ,42.1 ,"42,770 "
2017/7/6,台北二,芒果 愛文,57.3 ,41.2 ,27.1 ,41.6 ,"43,248 "
2017/7/7,台北二,芒果 愛文,70.4 ,45.8 ,28.7 ,47.3 ,"35,078 "
2017/7/8,台北二,芒果 愛文,70.8 ,47.4 ,32.0 ,49.0 ,"36,020 "
2017/7/9,台北二,芒果 愛文,69.8 ,47.5 ,30.6 ,48.6 ,"35,028 "
2017/7/11,台北二,芒果 愛文,62.6 ,39.2 ,26.6 ,41.3 ,"53,361 "
2017/7/12,台北二,芒果 愛文,59.7 ,40.0 ,27.3 ,41.4 ,"38,152 "
2017/7/13,台北二,芒果 愛文,55.5 ,40.8 ,26.8 ,40.9 ,"38,875 "
2017/7/14,台北二,芒果 愛文,53.8 ,39.1 ,24.9 ,39.2 ,"33,791 "
2017/7/15,台北二,芒果 愛文,56.9 ,39.3 ,24.7 ,39.9 ,"35,159 "
2017/7/16,台北二,芒果 愛文,49.9 ,39.2 ,27.5 ,39.0 ,"46,003 "
2017/7/18,台北二,芒果 愛文,48.0 ,35.2 ,25.2 ,35.8 ,"62,692 "
2017/7/19,台北二,芒果 愛文,52.8 ,38.6 ,22.9 ,38.3 ,"33,208 "
2017/7/20,台北二,芒果 愛文,60.3 ,43.9 ,29.0 ,44.2 ,"22,368 "
2017/7/21,台北二,芒果 愛文,65.6 ,48.0 ,31.5 ,48.2 ,"28,103 "
2017/7/22,台北二,芒果 愛文,76.0 ,56.6 ,32.7 ,55.7 ,"29,717 "
2017/7/23,台北二,芒果 愛文,69.6 ,52.3 ,37.0 ,52.7 ,"42,711 "
2017/7/25,台北二,芒果 愛文,61.4 ,44.7 ,27.5 ,44.6 ,"42,402 "
2017/7/26,台北二,芒果 愛文,62.6 ,46.7 ,30.6 ,46.7 ,"21,158 "
2017/7/27,台北二,芒果 愛文,67.3 ,48.1 ,33.2 ,49.0 ,"20,188 "
2017/7/28,台北二,芒果 愛文,65.9 ,51.0 ,30.9 ,50.0 ,"23,717 "
2017/7/29,台北二,芒果 愛文,71.2 ,57.8 ,38.5 ,56.6 ,"28,387 "
2017/7/30,台北二,芒果 愛文,65.3 ,49.2 ,31.2 ,48.8 ,"35,028 "
2017/8/1,台北二,芒果 愛文,64.8 ,46.8 ,29.4 ,46.9 ,"30,159 "
2017/8/2,台北二,芒果 愛文,61.9 ,44.2 ,27.8 ,44.5 ,"20,181 "
2017/8/3,台北二,芒果 愛文,72.3 ,47.4 ,24.8 ,47.9 ,"17,762 "
2017/8/4,台北二,芒果 愛文,80.0 ,53.6 ,30.9 ,54.4 ,"21,376 "
2017/8/5,台北二,芒果 愛文,86.4 ,53.8 ,29.0 ,55.3 ,"29,800 "
2017/8/6,台北二,芒果 愛文,81.7 ,48.0 ,24.8 ,50.1 ,"28,840 "
2017/8/8,台北二,芒果 愛文,83.7 ,45.7 ,26.4 ,49.5 ,"23,135 "
2017/8/9,台北二,芒果 愛文,82.7 ,38.8 ,22.7 ,44.4 ,"15,182 "
2017/8/10,台北二,芒果 愛文,100.1 ,44.7 ,25.3 ,51.9 ,"16,842 "
2017/8/11,台北二,芒果 愛文,86.8 ,43.4 ,26.3 ,48.7 ,"20,273 "
2017/8/12,台北二,芒果 愛文,74.1 ,40.8 ,27.1 ,44.7 ,"28,316 "
2017/8/13,台北二,芒果 愛文,74.0 ,35.8 ,24.0 ,41.0 ,"29,952 "
2017/8/15,台北二,芒果 愛文,70.2 ,37.0 ,24.8 ,41.2 ,"29,868 "
2017/8/16,台北二,芒果 愛文,68.5 ,35.5 ,21.2 ,39.2 ,"23,285 "
2017/8/17,台北二,芒果 愛文,73.7 ,38.7 ,24.1 ,42.8 ,"22,826 "
2017/8/18,台北二,芒果 愛文,71.6 ,38.6 ,24.9 ,42.4 ,"20,604 "
2017/8/19,台北二,芒果 愛文,81.6 ,43.5 ,26.5 ,47.7 ,"23,213 "
