日期,市場,產品,上價,中價,下價,平均價(元/公斤),交易量(公斤)
2018/5/25,台北一,芒果 金煌,51.4,31,16.9,32.2,"4,954"
2018/5/26,台北一,芒果 金煌,46.7,31,16.8,31.3,"6,245"
2018/5/27,台北一,芒果 金煌,45.5,32.7,17.5,32.2,"6,311"
2018/5/29,台北一,芒果 金煌,42,31.6,19.1,31.2,"5,943"
2018/5/30,台北一,芒果 金煌,47.6,32.8,18.7,33,"4,246"
2018/5/31,台北一,芒果 金煌,45.4,33.3,18,32.7,"4,888"
2018/6/1,台北一,芒果 金煌,49.6,34.9,17.3,34.3,"3,995"
2018/6/2,台北一,芒果 金煌,44,30.9,15.8,30.5,"5,311"
2018/6/3,台北一,芒果 金煌,53.6,36,19.1,36.2,"5,680"
2018/6/5,台北一,芒果 金煌,51.3,29.6,15.6,31.1,"7,240"
2018/6/6,台北一,芒果 金煌,46.2,26,16.7,28.2,"6,487"
2018/6/7,台北一,芒果 金煌,49.2,33.7,19.5,33.9,"5,472"
2018/6/8,台北一,芒果 金煌,56.1,31.9,17.1,33.8,"6,001"
2018/6/9,台北一,芒果 金煌,50,31.4,17.6,32.3,"7,103"
2018/6/10,台北一,芒果 金煌,45.8,33,20.9,33.2,"7,729"
2018/6/12,台北一,芒果 金煌,66.2,37.4,21.9,40.1,"10,252"
2018/6/13,台北一,芒果 金煌,53.1,36.5,21.2,36.7,"9,163"
2018/6/14,台北一,芒果 金煌,52.6,37.2,22.9,37.5,"8,749"
2018/6/15,台北一,芒果 金煌,45.5,34.1,19.6,33.5,"10,883"
2018/6/16,台北一,芒果 金煌,42.4,30.7,20.5,31,"11,418"
2018/6/17,台北一,芒果 金煌,45,30.1,17.7,30.6,"8,909"
2018/6/18,台北一,芒果 金煌,45.5,31,15.5,30.8,"6,277"
2018/6/21,台北一,芒果 金煌,45.7,29.9,16.5,30.4,"7,794"
2018/6/22,台北一,芒果 金煌,48.7,34.4,15.1,33.4,"5,431"
2018/6/23,台北一,芒果 金煌,55.1,38.8,18,37.9,"4,583"
2018/6/24,台北一,芒果 金煌,51.1,35.7,16.8,35,"6,278"
2018/6/26,台北一,芒果 金煌,44.6,31,16.8,30.9,"12,535"
2018/6/27,台北一,芒果 金煌,48.3,34.5,19.4,34.2,"11,527"
2018/6/28,台北一,芒果 金煌,43.1,27.7,17.7,28.8,"10,918"
2018/6/29,台北一,芒果 金煌,39,26,15.1,26.4,"7,837"
2018/6/30,台北一,芒果 金煌,36.4,24.7,15.1,25.1,"9,813"
2018/7/1,台北一,芒果 金煌,35.7,24.9,15.7,25.2,"9,798"
2018/7/3,台北一,芒果 金煌,38.7,26.3,13.1,26.1,"12,479"
2018/7/4,台北一,芒果 金煌,35.9,26.3,17.3,26.4,"9,142"
2018/7/5,台北一,芒果 金煌,38.6,26.7,16.6,27.1,"7,899"
2018/7/6,台北一,芒果 金煌,34.7,23.2,14.5,23.7,"9,829"
2018/7/7,台北一,芒果 金煌,37.9,23.9,15.4,25,"9,723"
2018/7/8,台北一,芒果 金煌,36.6,23.2,14.8,24.2,"9,760"
2018/7/10,台北一,芒果 金煌,40.8,22.5,13.6,24.4,"10,401"
2018/7/11,台北一,芒果 金煌,39.3,21.6,13.2,23.5,"7,876"
2018/7/12,台北一,芒果 金煌,41.2,25.4,13.5,26.2,"11,429"
2018/7/13,台北一,芒果 金煌,40,27.7,17.1,28.1,"8,602"
2018/7/14,台北一,芒果 金煌,39.4,27.4,18,27.9,"9,905"
2018/7/15,台北一,芒果 金煌,36.8,26.9,17.6,27,"9,945"
2018/7/17,台北一,芒果 金煌,36,25.1,15.9,25.5,"9,484"
2018/7/18,台北一,芒果 金煌,36.1,25.9,18,26.4,"9,822"
2018/7/19,台北一,芒果 金煌,34.9,24.9,15.7,25.1,"11,099"
2018/7/20,台北一,芒果 金煌,34.4,24.4,17.1,24.9,"11,526"
2018/7/21,台北一,芒果 金煌,35.1,25.9,18.2,26.2,"12,305"
2018/7/22,台北一,芒果 金煌,36.9,27.2,16.6,27,"9,798"
2018/7/24,台北一,芒果 金煌,42.7,28.4,18.8,29.3,"9,633"
2018/7/25,台北一,芒果 金煌,46.4,30.5,15,30.6,"7,707"
2018/7/26,台北一,芒果 金煌,48.5,35.5,20.3,35.1,"9,626"
2018/7/27,台北一,芒果 金煌,46.3,34,18.7,33.4,"9,315"
2018/7/28,台北一,芒果 金煌,49.4,33.3,22.3,34.3,"6,811"
2018/7/29,台北一,芒果 金煌,47.7,35.8,24.4,35.9,"5,886"
2018/7/31,台北一,芒果 金煌,50.6,40.5,27.1,39.9,"5,394"
2018/8/1,台北一,芒果 金煌,55.1,36.9,22.8,37.7,"4,029"
2018/8/2,台北一,芒果 金煌,51.4,36.5,23.5,36.9,"5,470"
2018/8/3,台北一,芒果 金煌,46.5,33.1,24,33.9,"4,735"
2018/8/4,台北一,芒果 金煌,47.1,37.7,26,37.2,"4,866"
2018/8/5,台北一,芒果 金煌,54.1,35.2,21.7,36.2,"4,487"
2018/8/7,台北一,芒果 金煌,59.2,42.2,24.7,42.1,"4,931"
2018/8/8,台北一,芒果 金煌,56.1,42.4,29.8,42.6,"3,535"
2018/8/9,台北一,芒果 金煌,60.5,46.7,28.1,45.7,"4,468"
2018/8/10,台北一,芒果 金煌,68,50,26.9,49,"3,163"
2018/8/11,台北一,芒果 金煌,70.8,49.2,27.9,49.3,"3,576"
2018/8/12,台北一,芒果 金煌,72.4,51.9,25,50.6,"2,892"
2018/8/14,台北一,芒果 金煌,65,44.5,23.6,44.4,"3,297"
2018/8/15,台北一,芒果 金煌,61.3,43.9,24.9,43.6,"3,636"
2018/8/16,台北一,芒果 金煌,69.2,51.1,27.1,49.9,"1,686"
2018/8/17,台北一,芒果 金煌,63.9,45.9,26.3,45.5,"2,317"
2018/8/18,台北一,芒果 金煌,75.3,44.9,30.7,48.1,"1,389"
2018/8/19,台北一,芒果 金煌,63.4,40.6,22.8,41.6,"3,116"
2018/8/21,台北一,芒果 金煌,72.4,49.7,19.3,48.1,"2,007"
2018/8/22,台北一,芒果 金煌,91.1,54,18,54.2,684
2018/8/23,台北一,芒果 金煌,83.1,62.4,26.2,59.3,930
2018/8/24,台北一,芒果 金煌,95.4,58.5,19.4,58.1,"1,081"
2018/8/25,台北一,芒果 金煌,81.3,59.3,25.5,56.9,"1,588"
2018/8/28,台北一,芒果 金煌,80.5,52.1,10,49.4,305
2018/8/29,台北一,芒果 金煌,106.8,59.2,45,65.9,374
2018/8/30,台北一,芒果 金煌,80,53.4,40.7,56.2,348
2018/8/31,台北一,芒果 金煌,85,83.8,75,82.3,125
2019/4/2,台北一,芒果 金煌,86.1,57.5,42.6,60.3,"2,669"
2019/4/3,台北一,芒果 金煌,74,59.8,41.7,59,"2,311"
2019/4/4,台北一,芒果 金煌,75,55.1,40.1,56.1,"2,226"
2019/4/7,台北一,芒果 金煌,90.4,66.9,45.6,67.3,"1,544"
2019/4/9,台北一,芒果 金煌,98.5,65.7,39.5,67,995
2019/4/10,台北一,芒果 金煌,91.8,56.1,38.5,59.7,"1,337"
2019/4/11,台北一,芒果 金煌,76.5,53.8,35.5,54.7,"1,180"
2019/4/12,台北一,芒果 金煌,77.4,60.5,34.1,58.6,"1,316"
2019/4/13,台北一,芒果 金煌,80.3,59.3,42.7,60.2,"2,028"
2019/4/14,台北一,芒果 金煌,81.8,49.2,35.2,52.9,"2,789"
2019/4/16,台北一,芒果 金煌,88.8,54,36.7,57.5,"2,072"
2019/4/17,台北一,芒果 金煌,87.3,58.2,38.1,60,"2,417"
2019/4/18,台北一,芒果 金煌,82.1,58.2,41.7,59.7,"3,578"
2019/4/19,台北一,芒果 金煌,89.3,60,43.7,62.6,"2,893"
2019/4/20,台北一,芒果 金煌,86.6,60.8,41.6,62.1,"2,195"
2019/4/21,台北一,芒果 金煌,80.6,50.4,39.8,54.3,"2,430"
2019/4/23,台北一,芒果 金煌,80.7,48.1,28.1,50.6,"2,317"
2019/4/24,台北一,芒果 金煌,62.9,40.8,30.3,43.1,"2,369"
2019/4/25,台北一,芒果 金煌,82.8,44.1,24.1,47.8,"1,599"
2019/4/26,台北一,芒果 金煌,69.3,46.3,30.7,47.8,"3,315"
2019/4/27,台北一,芒果 金煌,72.1,53.7,33.8,53.4,"2,825"
2019/4/28,台北一,芒果 金煌,74.1,52.7,34.7,53.4,"2,936"
2019/4/30,台北一,芒果 金煌,73.4,55.5,38.4,55.7,"2,418"
2019/5/1,台北一,芒果 金煌,74.1,56.2,27.1,53.9,"2,799"
2019/5/2,台北一,芒果 金煌,76,50,22.7,49.7,"2,798"
2019/5/3,台北一,芒果 金煌,71.5,55.7,31.9,54.1,"3,103"
2019/5/4,台北一,芒果 金煌,75.7,57.2,39,57.3,"3,591"
2019/5/5,台北一,芒果 金煌,81.8,56.1,40.5,58.1,"3,906"
2019/5/7,台北一,芒果 金煌,78.6,51.3,32.6,53,"2,503"
2019/5/8,台北一,芒果 金煌,80.5,48,25.5,50,"3,491"
2019/5/9,台北一,芒果 金煌,69.5,47.5,22.6,46.9,"4,499"
2019/5/10,台北一,芒果 金煌,66,42.9,24.5,43.8,"4,461"
2019/5/11,台北一,芒果 金煌,59.5,42.8,30.9,43.7,"4,380"
2019/5/12,台北一,芒果 金煌,53.4,33.3,20.5,34.8,"4,067"
2019/5/14,台北一,芒果 金煌,61.5,39.3,25.5,41,"4,659"
2019/5/15,台北一,芒果 金煌,57.6,37,22.8,38.3,"5,324"
2019/5/17,台北一,芒果 金煌,61.8,38.7,18.7,39.4,"5,532"
2019/5/18,台北一,芒果 金煌,63.9,48.4,30.8,48,"8,061"
2019/5/19,台北一,芒果 金煌,67,53,26.7,50.5,"5,417"
2019/5/21,台北一,芒果 金煌,81.2,57.9,24.3,55.8,"5,730"
2019/5/22,台北一,芒果 金煌,78.4,60,36.8,59,"6,687"
2019/5/23,台北一,芒果 金煌,75.2,55.1,34.8,55.1,"5,481"
2019/5/24,台北一,芒果 金煌,68.1,50,29.1,49.5,"8,234"
2019/5/25,台北一,芒果 金煌,60.1,41.9,24.5,42,"8,432"
2019/5/26,台北一,芒果 金煌,56.9,34.2,22.8,36.5,"11,148"
2019/5/28,台北一,芒果 金煌,53.6,32,19.3,33.8,"10,145"
2019/5/29,台北一,芒果 金煌,50,34,20,34.4,"7,682"
2019/5/30,台北一,芒果 金煌,55,39.2,23.2,39.1,"7,155"
2019/5/31,台北一,芒果 金煌,52.8,37,24.2,37.6,"11,386"
2019/6/1,台北一,芒果 金煌,59.7,41.3,26.9,42.1,"9,098"
2019/6/2,台北一,芒果 金煌,57.2,40.4,25,40.7,"10,409"
2019/6/4,台北一,芒果 金煌,61.6,40.1,24.8,41.4,"11,594"
2019/6/5,台北一,芒果 金煌,65.5,39.8,26.3,42.2,"10,975"
2019/6/6,台北一,芒果 金煌,64.1,39.3,24.5,41.3,"14,687"
2019/6/7,台北一,芒果 金煌,68.6,45.8,27,46.6,"10,974"
2019/6/8,台北一,芒果 金煌,67.8,46.9,26.7,47,"5,959"
2019/6/11,台北一,芒果 金煌,56.2,32.2,20.6,34.7,"14,070"
2019/6/12,台北一,芒果 金煌,42.8,29.9,17.7,30,"14,170"
2019/6/13,台北一,芒果 金煌,44.9,31.2,16.1,30.9,"12,397"
2019/6/14,台北一,芒果 金煌,47.4,29.7,17.2,30.7,"12,015"
2019/6/15,台北一,芒果 金煌,46.9,31.4,18.4,31.9,"12,583"
2019/6/16,台北一,芒果 金煌,56.2,32.3,20,34.6,"14,715"
2019/6/18,台北一,芒果 金煌,45.6,28.3,18.3,29.7,"16,253"
2019/6/19,台北一,芒果 金煌,43.4,27,18.2,28.5,"14,065"
2019/6/20,台北一,芒果 金煌,38.7,24.1,14.8,25.2,"11,483"
2019/6/21,台北一,芒果 金煌,36.8,24,15.2,24.8,"11,494"
2019/6/22,台北一,芒果 金煌,37.4,24.2,14.8,25,"14,499"
2019/6/23,台北一,芒果 金煌,36,22.6,13,23.3,"12,415"
2019/6/25,台北一,芒果 金煌,35.4,22.1,13.8,23.1,"15,877"
2019/6/26,台北一,芒果 金煌,35.1,22.1,12.9,22.8,"12,066"
2019/6/27,台北一,芒果 金煌,34.8,23.9,14.4,24.2,"10,957"
2019/6/28,台北一,芒果 金煌,37.5,23.1,12.5,23.9,"11,210"
2019/6/29,台北一,芒果 金煌,38,24.6,16.7,25.7,"12,370"
2019/6/30,台北一,芒果 金煌,33.8,24.1,14.9,24.2,"10,815"
2019/7/2,台北一,芒果 金煌,38.1,20.8,11.7,22.4,"15,790"
2019/7/3,台北一,芒果 金煌,36.8,20.7,11.9,22.2,"11,958"
2019/7/4,台北一,芒果 金煌,38.1,26.8,17.6,27.2,"10,567"
2019/7/5,台北一,芒果 金煌,36.2,23.3,14.8,24.2,"7,468"
2019/7/6,台北一,芒果 金煌,37.5,26.4,18.6,27.1,"6,374"
2019/7/7,台北一,芒果 金煌,38.2,25.6,16.7,26.3,"9,827"
2019/7/9,台北一,芒果 金煌,42.2,24.5,16.2,26.4,"9,951"
2019/7/10,台北一,芒果 金煌,39.7,24,16.3,25.6,"7,949"
2019/7/11,台北一,芒果 金煌,36,23.4,15.1,24.3,"8,637"
2019/7/12,台北一,芒果 金煌,35.1,25.3,17,25.6,"7,351"
2019/7/13,台北一,芒果 金煌,41.4,25.3,15.3,26.5,"5,842"
2019/7/14,台北一,芒果 金煌,48.9,30.4,18.2,31.7,"6,505"
2019/7/16,台北一,芒果 金煌,53.3,30.3,16.7,32.1,"14,714"
2019/7/17,台北一,芒果 金煌,48.5,34,21.5,34.4,"11,815"
2019/7/18,台北一,芒果 金煌,47.1,30.1,18.3,31.2,"12,672"
2019/7/19,台北一,芒果 金煌,40,28.7,17.5,28.7,"7,586"
2019/7/20,台北一,芒果 金煌,37.9,28.3,18.3,28.2,"11,528"
2019/7/21,台北一,芒果 金煌,42.1,31.3,21.8,31.5,"10,569"
2019/7/23,台北一,芒果 金煌,43.4,29.2,20.6,30.4,"9,721"
2019/7/24,台北一,芒果 金煌,44.8,26.2,12.3,27.1,"9,338"
2019/7/25,台北一,芒果 金煌,40.8,23.4,13.5,24.9,"9,571"
2019/7/26,台北一,芒果 金煌,43.6,30,20.3,30.8,"10,094"
2019/7/27,台北一,芒果 金煌,42.1,28.6,17.4,29.1,"11,418"
2019/7/28,台北一,芒果 金煌,47.7,30.8,22.6,32.5,"7,914"
2019/7/30,台北一,芒果 金煌,52.8,33.6,21.2,35,"13,205"
2019/7/31,台北一,芒果 金煌,52.9,34.9,20.7,35.6,"9,740"
2019/8/1,台北一,芒果 金煌,50.8,32,21.1,33.6,"10,787"
2019/8/2,台北一,芒果 金煌,44.8,31.4,18.8,31.6,"7,257"
2019/8/3,台北一,芒果 金煌,43.5,31.5,17.9,31.2,"9,442"
2019/8/4,台北一,芒果 金煌,46.8,29,14.5,29.6,"7,653"
2019/8/6,台北一,芒果 金煌,47.1,29.9,18.1,31,"7,875"
2019/8/7,台北一,芒果 金煌,48.4,32.3,20.8,33.2,"5,654"
2019/8/8,台北一,芒果 金煌,47.2,26.9,14.9,28.5,"7,201"
2019/8/9,台北一,芒果 金煌,48.6,28.4,15.9,29.9,"4,308"
2019/8/10,台北一,芒果 金煌,53.9,28.3,15.3,30.8,"6,536"
2019/8/11,台北一,芒果 金煌,61.5,44.4,26.5,44.2,"4,640"
2019/8/13,台北一,芒果 金煌,54.1,36.8,19.5,36.8,"7,044"
2019/8/14,台北一,芒果 金煌,65.3,42.9,25,43.8,"5,141"
2019/8/15,台北一,芒果 金煌,74,41.3,20.8,43.8,"4,734"
2019/8/18,台北一,芒果 金煌,75.5,32.5,13.2,37.2,"1,601"
2019/8/20,台北一,芒果 金煌,60.6,40.4,18.1,40,"1,956"
2019/8/21,台北一,芒果 金煌,56.1,28.6,17.9,32,"3,002"
2019/8/22,台北一,芒果 金煌,55.5,39,23.7,39.3,"1,908"
2019/8/23,台北一,芒果 金煌,54.1,30.5,20.8,33.3,"3,282"
2019/8/24,台北一,芒果 金煌,56.8,36.7,17.7,36.9,"2,053"
2019/8/25,台北一,芒果 金煌,49.9,32.2,16.9,32.7,"2,430"
2019/8/27,台北一,芒果 金煌,69.8,40.7,17.8,42,"2,568"
2019/8/28,台北一,芒果 金煌,59,45.5,25.5,44.2,"1,500"
2019/8/29,台北一,芒果 金煌,70,63.3,52.2,62.4,690
2019/8/30,台北一,芒果 金煌,66.4,37,20.9,39.6,986
2019/8/31,台北一,芒果 金煌,45,45,45,45,156
2020/4/1,台北一,芒果 金煌,58.4,49.3,35,48.3,847
2020/4/2,台北一,芒果 金煌,87.7,58.5,37.8,60.2,"1,011"
2020/4/3,台北一,芒果 金煌,87,62.3,43.3,63.5,"1,553"
2020/4/4,台北一,芒果 金煌,80.5,56.6,40,58,960
2020/4/7,台北一,芒果 金煌,91.6,53.7,40,58.5,"1,524"
2020/4/8,台北一,芒果 金煌,96,78.7,59.4,78.3,768
2020/4/9,台北一,芒果 金煌,94.9,65,35.4,65.1,639
2020/4/10,台北一,芒果 金煌,90.1,57.3,41.8,60.8,880
2020/4/11,台北一,芒果 金煌,93.8,62.8,40.9,64.6,"1,491"
2020/4/12,台北一,芒果 金煌,91.1,58.9,38.9,61.3,"1,881"
2020/4/14,台北一,芒果 金煌,87,48.1,31,52.5,"2,669"
2020/4/15,台北一,芒果 金煌,61.3,47.2,31.3,46.9,"1,514"
2020/4/16,台北一,芒果 金煌,76.7,49.2,34.5,51.8,"1,192"
2020/4/17,台北一,芒果 金煌,71.7,49,33.1,50.3,"2,213"
2020/4/18,台北一,芒果 金煌,63.9,47.8,33.5,48.2,"1,677"
2020/4/19,台北一,芒果 金煌,65.5,49.1,31.5,48.9,"1,998"
2020/4/21,台北一,芒果 金煌,71.6,46.9,31.4,48.8,"2,253"
2020/4/22,台北一,芒果 金煌,70.3,51.4,34.2,51.7,"4,183"
2020/4/23,台北一,芒果 金煌,66,50,35.5,50.3,"3,185"
2020/4/24,台北一,芒果 金煌,61.5,48.9,32.9,48.2,"2,128"
2020/4/25,台北一,芒果 金煌,74.8,53,35.7,53.9,"1,548"
2020/4/26,台北一,芒果 金煌,78.8,51.9,37.3,54.4,"1,189"
2020/4/28,台北一,芒果 金煌,65.2,51.4,32.5,50.4,"3,473"
2020/4/29,台北一,芒果 金煌,59,46.3,33.3,46.3,"2,806"
2020/4/30,台北一,芒果 金煌,57.2,44.4,36.1,45.3,"2,217"
2020/5/1,台北一,芒果 金煌,51.9,40.9,31.6,41.2,"3,420"
2020/5/2,台北一,芒果 金煌,57.1,49.8,36.6,48.6,"2,356"
2020/5/3,台北一,芒果 金煌,50.9,40.8,26.1,39.9,"3,761"
2020/5/5,台北一,芒果 金煌,55.4,46,34.4,45.6,"3,125"
2020/5/6,台北一,芒果 金煌,57.8,46.5,33.8,46.2,"4,771"
2020/5/7,台北一,芒果 金煌,53.2,45.6,31.3,44.2,"4,385"
2020/5/8,台北一,芒果 金煌,54.6,41.6,29.9,41.8,"4,367"
2020/5/9,台北一,芒果 金煌,53.9,42,29,41.8,"3,524"
2020/5/10,台北一,芒果 金煌,58.9,40.1,29.9,41.8,"3,983"
2020/5/12,台北一,芒果 金煌,55.8,38.6,27.7,39.8,"4,718"
2020/5/13,台北一,芒果 金煌,49.8,32.1,21,33.4,"4,565"
2020/5/14,台北一,芒果 金煌,41.7,30.2,17.9,30.1,"3,945"
2020/5/15,台北一,芒果 金煌,36.4,27.3,15,26.7,"4,936"
2020/5/16,台北一,芒果 金煌,41.2,31.6,19.3,31,"5,580"
2020/5/17,台北一,芒果 金煌,39.5,29.4,18.5,29.3,"4,798"
2020/5/19,台北一,芒果 金煌,41.4,28.9,16.7,28.9,"6,644"
2020/5/20,台北一,芒果 金煌,39.8,28.7,16.4,28.5,"5,170"
2020/5/21,台北一,芒果 金煌,50.1,37.6,21.5,36.8,"5,700"
2020/5/22,台北一,芒果 金煌,43,28.9,17,29.4,"9,145"
2020/5/23,台北一,芒果 金煌,44.3,32.2,16.2,31.4,"6,099"
2020/5/24,台北一,芒果 金煌,40.8,35.4,25.4,34.5,"4,652"
2020/5/26,台北一,芒果 金煌,49.2,32.2,17.4,32.6,"4,099"
2020/5/27,台北一,芒果 金煌,45.4,25.4,13.5,27,"4,203"
2020/5/28,台北一,芒果 金煌,36.8,21.4,13.2,22.8,"7,847"
2020/5/29,台北一,芒果 金煌,34.7,20,11.4,21.2,"7,014"
2020/5/30,台北一,芒果 金煌,38.6,24.8,15.1,25.6,"6,690"
2020/5/31,台北一,芒果 金煌,35.1,22.1,13.9,23.1,"5,929"
2020/6/2,台北一,芒果 金煌,39.8,23.7,13.7,24.9,"7,310"
2020/6/3,台北一,芒果 金煌,38.9,25.5,14.4,26,"6,917"
2020/6/4,台北一,芒果 金煌,41,28.4,16.4,28.5,"9,271"
2020/6/5,台北一,芒果 金煌,39.2,23.9,14,25,"9,889"
2020/6/6,台北一,芒果 金煌,42.2,31.4,17.2,30.7,"7,714"
2020/6/7,台北一,芒果 金煌,38.3,27,16.8,27.2,"9,411"
2020/6/9,台北一,芒果 金煌,37.1,26.3,18.1,26.8,"7,835"
2020/6/10,台北一,芒果 金煌,37.5,25.7,15.7,26,"6,199"
2020/6/11,台北一,芒果 金煌,37.6,26.1,17.1,26.6,"6,670"
2020/6/12,台北一,芒果 金煌,36.6,24.4,13,24.6,"8,720"
2020/6/13,台北一,芒果 金煌,36.9,25.8,16.1,26.1,"8,997"
2020/6/14,台北一,芒果 金煌,38.6,28.8,15.8,28.2,"7,093"
2020/6/16,台北一,芒果 金煌,36.4,26.8,15.4,26.5,"11,150"
2020/6/17,台北一,芒果 金煌,36.3,25.5,17.2,26,"7,784"
2020/6/18,台北一,芒果 金煌,35.3,25,14.6,24.9,"7,375"
2020/6/19,台北一,芒果 金煌,40.1,25.2,14.6,26.1,"9,641"
2020/6/20,台北一,芒果 金煌,43.4,29.7,18,30.1,"9,783"
2020/6/21,台北一,芒果 金煌,43.3,31.1,17.8,30.9,"7,906"
2020/6/23,台北一,芒果 金煌,45.4,29.3,17.4,30.1,"8,696"
2020/6/24,台北一,芒果 金煌,52.4,35.4,18.6,35.4,"8,742"
2020/6/25,台北一,芒果 金煌,47.9,34.1,18.8,33.8,"9,281"
2020/6/28,台北一,芒果 金煌,45.5,33.8,19.9,33.4,"8,934"
2020/6/30,台北一,芒果 金煌,46.5,30.8,16,31,"9,705"
2020/7/1,台北一,芒果 金煌,42.4,30.6,18.7,30.6,"7,031"
2020/7/2,台北一,芒果 金煌,39.5,31.8,17.2,30.4,"8,021"
2020/7/3,台北一,芒果 金煌,38.5,26.4,16.6,26.8,"11,066"
2020/7/4,台北一,芒果 金煌,39.8,30,18.8,29.7,"11,020"
2020/7/5,台北一,芒果 金煌,40.4,31.2,20.2,30.8,"9,589"
2020/7/7,台北一,芒果 金煌,39.3,27.7,15.7,27.6,"11,132"
2020/7/8,台北一,芒果 金煌,39.4,27.5,17.2,27.8,"8,194"
2020/7/9,台北一,芒果 金煌,38.2,26,14.2,26.1,"9,579"
2020/7/10,台北一,芒果 金煌,32.6,25,16.3,24.8,"9,950"
2020/7/11,台北一,芒果 金煌,32.5,24,13.2,23.5,"9,856"
2020/7/12,台北一,芒果 金煌,34.3,25.2,16.3,25.2,"10,900"
2020/7/14,台北一,芒果 金煌,34.1,24.8,14.4,24.6,"9,062"
2020/7/15,台北一,芒果 金煌,37.4,26,16.7,26.4,"7,105"
2020/7/17,台北一,芒果 金煌,39.5,29.1,17.8,28.9,"9,239"
2020/7/18,台北一,芒果 金煌,37.8,27.9,17.9,27.9,"12,288"
2020/7/19,台北一,芒果 金煌,41.4,29.1,17.8,29.3,"12,765"
2020/7/21,台北一,芒果 金煌,47.3,28.9,18.1,30.4,"11,364"
2020/7/22,台北一,芒果 金煌,39.9,29.2,17.1,28.9,"6,645"
2020/7/23,台北一,芒果 金煌,41.4,30,18.3,29.9,"6,284"
2020/7/24,台北一,芒果 金煌,39.1,27.3,12.3,26.7,"7,852"
2020/7/25,台北一,芒果 金煌,37.2,27.2,16.2,27,"8,768"
2020/7/26,台北一,芒果 金煌,41.9,32.1,16.6,31,"6,335"
2020/7/28,台北一,芒果 金煌,39,25.2,16.2,26.2,"7,816"
2020/7/29,台北一,芒果 金煌,41.5,31.8,20.3,31.4,"5,513"
2020/7/30,台北一,芒果 金煌,37.9,27.7,16.1,27.4,"6,466"
2020/7/31,台北一,芒果 金煌,43,29.3,14.7,29.1,"5,545"
2020/8/1,台北一,芒果 金煌,46.9,32.3,18,32.4,"8,284"
2020/8/2,台北一,芒果 金煌,51.6,37.5,18.2,36.5,"5,271"
2020/8/4,台北一,芒果 金煌,48.9,35,17.7,34.3,"7,009"
2020/8/5,台北一,芒果 金煌,47.9,39.7,22.8,37.9,"3,160"
2020/8/6,台北一,芒果 金煌,55.9,38.6,21,38.5,"3,111"
2020/8/7,台北一,芒果 金煌,59.9,38,24,39.6,"1,862"
2020/8/8,台北一,芒果 金煌,55.3,34.2,18.1,35.2,"4,386"
2020/8/9,台北一,芒果 金煌,57,33.8,12,34.1,"4,445"
2020/8/11,台北一,芒果 金煌,52.9,28.6,13.8,30.5,"7,472"
2020/8/12,台北一,芒果 金煌,58.8,29.9,12.2,32.1,"2,543"
2020/8/14,台北一,芒果 金煌,57,26.2,12.1,29.5,"3,326"
2020/8/15,台北一,芒果 金煌,61.7,30.6,14.3,33.6,"3,171"
2020/8/16,台北一,芒果 金煌,69,47.1,21.8,46.4,"2,420"
2020/8/18,台北一,芒果 金煌,75.2,38.3,16.2,41.2,"3,096"
2020/8/19,台北一,芒果 金煌,78,45.9,17.3,46.6,"1,680"
2020/8/20,台北一,芒果 金煌,74.1,39.3,13.6,41.1,"1,056"
2020/8/21,台北一,芒果 金煌,80.5,45.3,22.1,47.7,845
2020/8/22,台北一,芒果 金煌,77.9,58.6,25,55.8,"1,837"
2020/8/23,台北一,芒果 金煌,54.5,39.7,22.1,39.2,"1,820"
2020/8/25,台北一,芒果 金煌,67.2,49.7,20.9,47.5,"2,286"
2020/8/26,台北一,芒果 金煌,85,52,17.7,51.7,192
2020/8/27,台北一,芒果 金煌,66.2,57.2,52.1,58,312
2020/8/28,台北一,芒果 金煌,80,67.8,65,69.7,174
2020/8/29,台北一,芒果 金煌,100,100,100,100,156
2020/8/30,台北一,芒果 金煌,110,103.3,100,104,120
2021/4/1,台北二,芒果 金煌,109.8,94.1,65.1,91.4,186
2021/4/2,台北二,芒果 金煌,115,100.8,63.6,96.2,186
2021/4/3,台北二,芒果 金煌,134.7,127.1,120,127.2,96
2021/4/6,台北二,芒果 金煌,115,107.8,90.5,105.8,222
2021/4/7,台北二,芒果 金煌,129.6,125,105.7,122,132
2021/4/8,台北二,芒果 金煌,110,90.8,46.8,85.8,289
2021/4/9,台北二,芒果 金煌,110,109.5,72.9,102.3,144
2021/4/10,台北二,芒果 金煌,118.8,107.6,59.1,100.1,344
2021/4/11,台北二,芒果 金煌,124.7,100.1,72.7,99.5,640
2021/4/13,台北二,芒果 金煌,140,113,75.8,110.9,438
2021/4/14,台北二,芒果 金煌,129.4,117.1,66.3,109.4,211
2021/4/15,台北二,芒果 金煌,125,92,49.9,90.2,295
2021/4/16,台北二,芒果 金煌,129,82.2,44,83.9,300
2021/4/17,台北二,芒果 金煌,115.6,99,69.8,96.5,656
2021/4/18,台北二,芒果 金煌,119.5,75.6,53.1,79.9,538
2021/4/20,台北二,芒果 金煌,110,91.6,45.6,86.1,577
2021/4/21,台北二,芒果 金煌,110,81.6,49.1,80.8,443
2021/4/22,台北二,芒果 金煌,88,59.7,45,62.4,206
2021/4/23,台北二,芒果 金煌,107.9,61.8,40.5,66.8,268
